Date,ES=F,NQ=F,YM=F,RTY=F,MES=F,MNQ=F,M2K=F,MYM=F
2024-02-08 03:00:00+00:00,5013.0,17846.5,38769.0,1951.5,5013.0,17846.25,1951.5999755859375,38769.0
2024-02-08 04:00:00+00:00,5013.75,17851.0,38781.0,1951.699951171875,5014.0,17850.75,1951.800048828125,38780.0
2024-02-08 05:00:00+00:00,5013.5,17847.25,38776.0,1951.199951171875,5013.5,17847.0,1951.300048828125,38777.0
2024-02-08 06:00:00+00:00,5015.25,17854.75,38793.0,1954.800048828125,5015.25,17855.0,1954.9000244140625,38793.0
2024-02-08 07:00:00+00:00,5014.0,17847.0,38793.0,1952.4000244140625,5014.0,17847.25,1952.199951171875,38793.0
2024-02-08 08:00:00+00:00,5011.75,17838.5,38771.0,1950.0999755859375,5011.75,17835.25,1950.0999755859375,38769.0
2024-02-08 09:00:00+00:00,5012.0,17847.5,38764.0,1949.5999755859375,5012.25,17847.5,1949.9000244140625,38766.0
2024-02-08 10:00:00+00:00,5010.25,17838.5,38743.0,1951.4000244140625,5010.25,17838.25,1951.4000244140625,38745.0
2024-02-08 11:00:00+00:00,5007.0,17811.25,38745.0,1950.4000244140625,5007.0,17811.5,1950.4000244140625,38743.0
2024-02-08 12:00:00+00:00,5006.5,17807.75,38761.0,1954.0,5006.25,17807.5,1953.9000244140625,38761.0
2024-02-08 13:00:00+00:00,5011.0,17826.0,38791.0,1955.5999755859375,5010.75,17826.0,1955.5999755859375,38791.0
2024-02-08 14:00:00+00:00,5012.25,17851.25,38770.0,1965.9000244140625,5012.25,17851.0,1966.0999755859375,38771.0
2024-02-08 15:00:00+00:00,5014.25,17889.25,38703.0,1977.300048828125,5014.0,17889.25,1977.4000244140625,38704.0
2024-02-08 16:00:00+00:00,5010.5,17886.5,38664.0,1975.5,5010.75,17886.5,1975.300048828125,38664.0
2024-02-08 17:00:00+00:00,5008.25,17856.5,38701.0,1974.699951171875,5008.25,17856.5,1974.699951171875,38702.0
2024-02-08 18:00:00+00:00,5013.5,17868.25,38760.0,1985.800048828125,5013.75,17868.75,1985.800048828125,38761.0
2024-02-08 19:00:00+00:00,5014.75,17863.0,38786.0,1986.300048828125,5014.75,17863.25,1986.199951171875,38785.0
2024-02-08 20:00:00+00:00,5017.0,17865.25,38820.0,1986.9000244140625,5016.75,17865.25,1987.0,38821.0
2024-02-08 21:00:00+00:00,5014.5,17860.25,38801.0,1986.0,5014.75,17861.0,1986.199951171875,38799.0
2024-02-08 23:00:00+00:00,5015.25,17867.25,38796.0,1987.9000244140625,5015.25,17867.25,1987.9000244140625,38796.0
2024-02-09 00:00:00+00:00,5013.25,17859.25,38783.0,1986.300048828125,5013.25,17859.5,1986.4000244140625,38783.0
2024-02-09 01:00:00+00:00,5013.75,17854.25,38790.0,1985.199951171875,5013.75,17854.25,1985.0,38789.0
2024-02-09 02:00:00+00:00,5014.25,17861.0,38792.0,1985.0,5014.5,17861.25,1985.199951171875,38791.0
2024-02-09 03:00:00+00:00,5016.5,17869.0,38802.0,1986.300048828125,5016.5,17869.0,1986.4000244140625,38802.0
2024-02-09 04:00:00+00:00,5015.0,17864.5,38788.0,1985.0999755859375,5014.75,17864.25,1985.0,38788.0
2024-02-09 05:00:00+00:00,5013.75,17863.5,38778.0,1984.5,5013.75,17863.75,1984.5,38779.0
2024-02-09 06:00:00+00:00,5014.0,17861.75,38785.0,1984.199951171875,5014.25,17861.75,1984.300048828125,38785.0
2024-02-09 07:00:00+00:00,5017.5,17886.75,38789.0,1985.4000244140625,5017.25,17886.5,1985.5,38791.0
2024-02-09 08:00:00+00:00,5022.0,17919.5,38821.0,1986.699951171875,5022.0,17920.0,1986.800048828125,38820.0
2024-02-09 09:00:00+00:00,5020.25,17904.75,38816.0,1991.0999755859375,5020.5,17904.75,1990.800048828125,38816.0
2024-02-09 10:00:00+00:00,5022.75,17914.25,38829.0,1991.800048828125,5021.75,17914.25,1992.300048828125,38823.0
2024-02-09 11:00:00+00:00,5023.75,17918.5,38837.0,1995.699951171875,5023.75,17918.5,1995.5999755859375,38837.0
2024-02-09 12:00:00+00:00,5025.25,17915.25,38852.0,1994.300048828125,5025.0,17915.5,1994.300048828125,38851.0
2024-02-09 13:00:00+00:00,5030.5,17930.5,38878.0,1999.300048828125,5030.5,17930.5,1999.300048828125,38879.0
2024-02-09 14:00:00+00:00,5026.75,17940.5,38769.0,1996.9000244140625,5026.75,17940.25,1997.300048828125,38771.0
2024-02-09 15:00:00+00:00,5029.75,17982.25,38714.0,1997.300048828125,5029.5,17982.0,1997.199951171875,38715.0
2024-02-09 16:00:00+00:00,5027.5,17992.75,38659.0,1999.4000244140625,5027.25,17992.5,1999.4000244140625,38659.0
2024-02-09 17:00:00+00:00,5036.5,18024.0,38732.0,2011.4000244140625,5036.5,18024.0,2011.4000244140625,38732.0
2024-02-09 18:00:00+00:00,5039.0,18039.0,38739.0,2016.5,5039.0,18038.5,2016.4000244140625,38738.0
2024-02-09 19:00:00+00:00,5044.75,18055.25,38774.0,2012.800048828125,5045.0,18055.5,2012.800048828125,38773.0
2024-02-09 20:00:00+00:00,5044.0,18039.25,38750.0,2019.300048828125,5044.0,18039.0,2019.4000244140625,38749.0
2024-02-09 21:00:00+00:00,5042.0,18038.25,38715.0,2015.800048828125,5042.0,18037.75,2016.0999755859375,38716.0
2024-02-11 23:00:00+00:00,5042.5,18034.25,38746.0,2020.199951171875,5042.25,18035.0,2020.5,38745.0
2024-02-12 00:00:00+00:00,5043.75,18033.25,38765.0,2022.0999755859375,5043.75,18033.25,2022.0999755859375,38764.0
2024-02-12 01:00:00+00:00,5043.5,18035.75,38744.0,2019.5999755859375,5043.5,18035.75,2019.5999755859375,38744.0
2024-02-12 02:00:00+00:00,5042.75,18031.75,38743.0,2018.5999755859375,5042.75,18031.5,2018.699951171875,38744.0
2024-02-12 03:00:00+00:00,5042.5,18027.75,38745.0,2017.800048828125,5042.5,18028.0,2017.9000244140625,38742.0
2024-02-12 04:00:00+00:00,5041.5,18019.25,38737.0,2016.800048828125,5041.25,18020.0,2016.699951171875,38737.0
2024-02-12 05:00:00+00:00,5041.0,18018.5,38737.0,2016.5,5041.25,18019.0,2016.699951171875,38737.0
2024-02-12 06:00:00+00:00,5041.25,18022.5,38737.0,2017.0999755859375,5041.5,18023.0,2017.4000244140625,38736.0
2024-02-12 07:00:00+00:00,5042.5,18037.75,38723.0,2016.800048828125,5042.5,18037.75,2017.0,38724.0
2024-02-12 08:00:00+00:00,5041.0,18045.0,38683.0,2018.800048828125,5041.75,18043.5,2018.800048828125,38697.0
2024-02-12 09:00:00+00:00,5043.5,18051.25,38699.0,2024.5999755859375,5043.25,18051.0,2024.5999755859375,38699.0
2024-02-12 10:00:00+00:00,5044.5,18051.25,38720.0,2022.300048828125,5044.5,18050.75,2022.300048828125,38722.0
2024-02-12 11:00:00+00:00,5044.75,18044.5,38720.0,2026.0999755859375,5044.5,18044.75,2026.0,38719.0
2024-02-12 12:00:00+00:00,5044.0,18040.5,38726.0,2026.199951171875,5044.0,18040.25,2026.0999755859375,38725.0
2024-02-12 13:00:00+00:00,5041.5,18029.0,38702.0,2023.199951171875,5041.5,18029.5,2023.300048828125,38701.0
2024-02-12 14:00:00+00:00,5045.25,18040.5,38770.0,2044.300048828125,5045.25,18040.0,2044.0999755859375,38770.0
2024-02-12 15:00:00+00:00,5052.0,18079.25,38804.0,2048.10009765625,5052.0,18079.5,2048.0,38805.0
2024-02-12 16:00:00+00:00,5064.25,18100.25,38961.0,2057.0,5064.5,18100.25,2056.89990234375,38961.0
2024-02-12 17:00:00+00:00,5063.5,18103.75,38968.0,2058.300048828125,5063.25,18103.75,2058.300048828125,38967.0
2024-02-12 18:00:00+00:00,5052.0,18020.5,38944.0,2056.10009765625,5052.0,18020.5,2056.199951171875,38944.0
2024-02-12 19:00:00+00:00,5037.0,17951.25,38847.0,2054.800048828125,5037.25,17951.0,2054.800048828125,38848.0
2024-02-12 20:00:00+00:00,5041.25,17963.0,38886.0,2055.0,5041.25,17963.25,2054.89990234375,38886.0
2024-02-12 21:00:00+00:00,5035.75,17929.5,38869.0,2054.699951171875,5035.75,17929.75,2054.5,38866.0
2024-02-12 23:00:00+00:00,5035.25,17938.25,38854.0,2053.699951171875,5035.5,17937.25,2053.89990234375,38854.0
2024-02-13 00:00:00+00:00,5033.25,17929.5,38842.0,2052.89990234375,5033.25,17929.5,2053.0,38842.0
2024-02-13 01:00:00+00:00,5033.25,17926.25,38844.0,2053.0,5033.25,17926.5,2053.10009765625,38844.0
2024-02-13 02:00:00+00:00,5034.75,17934.25,38845.0,2052.89990234375,5034.75,17934.0,2053.0,38844.0
2024-02-13 03:00:00+00:00,5032.5,17926.0,38829.0,2052.0,5032.75,17926.25,2052.10009765625,38829.0
2024-02-13 04:00:00+00:00,5033.0,17931.5,38827.0,2051.800048828125,5033.0,17931.5,2051.800048828125,38828.0
2024-02-13 05:00:00+00:00,5033.75,17940.0,38836.0,2053.300048828125,5034.0,17939.75,2053.60009765625,38838.0
2024-02-13 06:00:00+00:00,5037.75,17952.25,38869.0,2056.5,5037.75,17952.0,2056.60009765625,38869.0
2024-02-13 07:00:00+00:00,5039.5,17954.25,38894.0,2058.10009765625,5039.25,17954.0,2057.89990234375,38893.0
2024-02-13 08:00:00+00:00,5025.0,17890.75,38804.0,2047.0999755859375,5025.0,17893.25,2047.9000244140625,38803.0
2024-02-13 09:00:00+00:00,5024.5,17869.25,38820.0,2049.89990234375,5024.5,17869.25,2049.89990234375,38822.0
2024-02-13 10:00:00+00:00,5022.25,17852.25,38818.0,2046.800048828125,5022.25,17852.0,2046.0,38798.0
2024-02-13 11:00:00+00:00,5021.25,17841.25,38817.0,2047.800048828125,5021.25,17841.25,2047.800048828125,38818.0
2024-02-13 12:00:00+00:00,5021.5,17833.0,38825.0,2050.699951171875,5021.25,17832.5,2050.800048828125,38826.0
2024-02-13 13:00:00+00:00,4978.0,17661.25,38528.0,1989.199951171875,4977.75,17661.25,1989.199951171875,38528.0
2024-02-13 14:00:00+00:00,4968.0,17674.5,38337.0,1980.199951171875,4967.75,17674.0,1980.199951171875,38337.0
2024-02-13 15:00:00+00:00,4976.0,17733.5,38375.0,1985.800048828125,4976.0,17733.5,1985.800048828125,38374.0
2024-02-13 16:00:00+00:00,4980.5,17721.5,38418.0,1993.199951171875,4980.5,17721.75,1993.0999755859375,38418.0
2024-02-13 17:00:00+00:00,4972.75,17674.0,38358.0,1986.199951171875,4972.75,17674.0,1986.0,38360.0
2024-02-13 18:00:00+00:00,4965.5,17657.0,38261.0,1978.9000244140625,4965.5,17657.25,1979.0999755859375,38262.0
2024-02-13 19:00:00+00:00,4943.0,17578.75,38124.0,1962.300048828125,4943.25,17579.0,1962.199951171875,38126.0
2024-02-13 20:00:00+00:00,4971.75,17680.0,38334.0,1970.0999755859375,4971.5,17679.75,1970.0999755859375,38336.0
2024-02-13 21:00:00+00:00,4973.25,17699.75,38328.0,1972.0999755859375,4973.75,17699.0,1971.800048828125,38325.0
2024-02-13 23:00:00+00:00,4972.5,17691.0,38324.0,1973.5,4972.5,17690.25,1973.5,38324.0
2024-02-14 00:00:00+00:00,4972.5,17687.0,38319.0,1973.0999755859375,4972.25,17686.75,1973.199951171875,38317.0
2024-02-14 01:00:00+00:00,4971.5,17679.75,38310.0,1973.0,4971.5,17680.0,1973.0,38310.0
2024-02-14 02:00:00+00:00,4970.25,17673.5,38306.0,1972.300048828125,4970.25,17673.75,1972.4000244140625,38307.0
2024-02-14 03:00:00+00:00,4970.0,17677.25,38308.0,1973.4000244140625,4970.25,17676.75,1973.4000244140625,38306.0
2024-02-14 04:00:00+00:00,4972.0,17685.5,38315.0,1974.199951171875,4971.75,17685.25,1974.4000244140625,38316.0
2024-02-14 05:00:00+00:00,4972.25,17685.25,38315.0,1973.0,4972.25,17685.5,1973.0999755859375,38316.0
2024-02-14 06:00:00+00:00,4975.25,17704.25,38327.0,1974.300048828125,4975.25,17704.25,1974.0999755859375,38327.0
2024-02-14 07:00:00+00:00,4980.0,17741.0,38350.0,1977.699951171875,4980.25,17741.25,1977.800048828125,38349.0
2024-02-14 08:00:00+00:00,4983.0,17752.25,38380.0,1979.800048828125,4983.0,17752.5,1979.9000244140625,38383.0
2024-02-14 09:00:00+00:00,4994.0,17793.0,38438.0,1991.699951171875,4994.0,17793.0,1991.5999755859375,38438.0
2024-02-14 10:00:00+00:00,4991.75,17785.25,38435.0,1993.0,4992.25,17789.0,1993.0999755859375,38434.0
2024-02-14 11:00:00+00:00,4994.25,17789.5,38438.0,1991.9000244140625,4994.25,17789.5,1991.9000244140625,38436.0
2024-02-14 12:00:00+00:00,4993.75,17789.75,38425.0,1991.9000244140625,4993.75,17789.5,1991.9000244140625,38424.0
2024-02-14 13:00:00+00:00,4993.5,17778.5,38433.0,1992.199951171875,4993.5,17778.5,1992.4000244140625,38435.0
2024-02-14 14:00:00+00:00,4998.0,17789.0,38388.0,1999.0,4998.0,17789.25,1999.0999755859375,38387.0
2024-02-14 15:00:00+00:00,4988.5,17744.5,38355.0,1991.199951171875,4988.5,17744.25,1991.199951171875,38357.0
2024-02-14 16:00:00+00:00,4982.25,17728.0,38320.0,1994.4000244140625,4982.5,17728.0,1994.5999755859375,38319.0
2024-02-14 17:00:00+00:00,4991.0,17777.25,38365.0,2002.800048828125,4991.0,17777.5,2002.800048828125,38363.0
2024-02-14 18:00:00+00:00,4995.0,17784.75,38377.0,2008.699951171875,4995.0,17785.25,2008.699951171875,38377.0
2024-02-14 19:00:00+00:00,4998.25,17796.5,38381.0,2016.5999755859375,4998.0,17796.75,2016.5999755859375,38383.0
2024-02-14 20:00:00+00:00,5015.25,17869.25,38480.0,2015.5999755859375,5015.5,17869.5,2015.800048828125,38480.0
2024-02-14 21:00:00+00:00,5017.5,17873.5,38500.0,2018.199951171875,5017.75,17874.5,2018.199951171875,38500.0
2024-02-14 23:00:00+00:00,5018.5,17879.0,38498.0,2021.199951171875,5018.5,17878.75,2021.300048828125,38497.0
2024-02-15 00:00:00+00:00,5015.5,17871.75,38479.0,2020.0999755859375,5015.75,17871.75,2020.199951171875,38477.0
2024-02-15 01:00:00+00:00,5012.25,17851.75,38465.0,2018.199951171875,5012.5,17852.25,2018.0999755859375,38464.0
2024-02-15 02:00:00+00:00,5016.75,17873.25,38486.0,2021.0999755859375,5016.75,17874.0,2021.0999755859375,38486.0
2024-02-15 03:00:00+00:00,5017.0,17873.0,38490.0,2021.4000244140625,5017.0,17873.0,2021.699951171875,38490.0
2024-02-15 04:00:00+00:00,5017.5,17876.25,38495.0,2022.4000244140625,5017.5,17876.25,2022.4000244140625,38495.0
2024-02-15 05:00:00+00:00,5018.0,17875.25,38507.0,2023.0,5018.0,17875.25,2023.0999755859375,38507.0
2024-02-15 06:00:00+00:00,5023.0,17896.25,38536.0,2026.5,5023.0,17896.5,2026.5999755859375,38536.0
2024-02-15 07:00:00+00:00,5024.0,17910.25,38539.0,2028.199951171875,5024.0,17910.0,2028.199951171875,38539.0
2024-02-15 08:00:00+00:00,5029.0,17919.0,38575.0,2032.5,5028.5,17918.75,2031.5999755859375,38575.0
2024-02-15 09:00:00+00:00,5025.25,17890.5,38572.0,2034.800048828125,5025.5,17891.25,2034.9000244140625,38573.0
2024-02-15 10:00:00+00:00,5024.0,17896.75,38546.0,2031.300048828125,5022.75,17893.25,2030.5999755859375,38541.0
2024-02-15 11:00:00+00:00,5024.0,17900.75,38542.0,2032.0,5024.0,17901.0,2032.0,38542.0
2024-02-15 12:00:00+00:00,5025.5,17906.25,38556.0,2032.300048828125,5025.5,17906.75,2032.5,38556.0
2024-02-15 13:00:00+00:00,5023.5,17899.25,38557.0,2034.5999755859375,5023.25,17899.5,2034.5999755859375,38557.0
2024-02-15 14:00:00+00:00,5022.75,17816.75,38664.0,2040.9000244140625,5022.5,17816.75,2040.9000244140625,38663.0
2024-02-15 15:00:00+00:00,5024.25,17847.0,38670.0,2039.199951171875,5024.25,17847.0,2039.300048828125,38669.0
2024-02-15 16:00:00+00:00,5024.25,17835.5,38687.0,2043.800048828125,5024.0,17835.5,2043.5999755859375,38687.0
2024-02-15 17:00:00+00:00,5026.5,17853.5,38686.0,2045.0,5026.5,17853.25,2045.0999755859375,38685.0
2024-02-15 18:00:00+00:00,5040.25,17911.25,38770.0,2063.39990234375,5040.0,17911.25,2063.300048828125,38770.0
2024-02-15 19:00:00+00:00,5044.75,17907.0,38834.0,2067.60009765625,5044.75,17906.75,2067.5,38835.0
2024-02-15 20:00:00+00:00,5046.75,17913.75,38858.0,2067.39990234375,5046.5,17913.5,2067.39990234375,38857.0
2024-02-15 21:00:00+00:00,5046.5,17912.75,38859.0,2067.5,5046.5,17912.75,2067.5,38859.0
2024-02-15 23:00:00+00:00,5048.25,17952.5,38838.0,2063.699951171875,5048.5,17952.5,2063.60009765625,38836.0
2024-02-16 00:00:00+00:00,5042.75,17933.5,38797.0,2059.10009765625,5042.5,17933.0,2059.5,38796.0
2024-02-16 01:00:00+00:00,5043.0,17929.25,38806.0,2060.800048828125,5043.0,17929.5,2061.0,38806.0
2024-02-16 02:00:00+00:00,5045.25,17940.5,38814.0,2062.39990234375,5045.5,17941.0,2062.39990234375,38814.0
2024-02-16 03:00:00+00:00,5045.25,17942.0,38807.0,2061.5,5045.25,17942.0,2061.60009765625,38807.0
2024-02-16 04:00:00+00:00,5044.5,17940.0,38797.0,2062.0,5044.5,17939.5,2062.10009765625,38797.0
2024-02-16 05:00:00+00:00,5043.25,17932.25,38790.0,2061.60009765625,5043.0,17932.0,2061.5,38790.0
2024-02-16 06:00:00+00:00,5046.75,17954.25,38802.0,2063.39990234375,5046.5,17954.0,2063.39990234375,38803.0
2024-02-16 07:00:00+00:00,5047.0,17965.5,38796.0,2063.10009765625,5047.0,17965.25,2063.0,38797.0
2024-02-16 08:00:00+00:00,5052.75,18008.75,38827.0,2064.10009765625,5053.0,18008.5,2064.5,38827.0
2024-02-16 09:00:00+00:00,5054.0,18006.25,38805.0,2067.0,5054.25,18007.0,2067.0,38805.0
2024-02-16 10:00:00+00:00,5057.25,18017.5,38812.0,2069.199951171875,5057.0,18016.5,2069.300048828125,38810.0
2024-02-16 11:00:00+00:00,5056.75,18015.75,38824.0,2065.5,5056.75,18016.0,2065.60009765625,38824.0
2024-02-16 12:00:00+00:00,5052.25,17995.25,38817.0,2062.10009765625,5052.25,17995.25,2062.0,38816.0
2024-02-16 13:00:00+00:00,5041.25,17940.25,38752.0,2043.699951171875,5041.25,17940.25,2043.5999755859375,38751.0
2024-02-16 14:00:00+00:00,5022.25,17772.25,38700.0,2040.5,5023.25,17773.0,2040.9000244140625,38700.0
2024-02-16 15:00:00+00:00,5034.75,17807.25,38767.0,2044.800048828125,5034.75,17807.0,2045.199951171875,38767.0
2024-02-16 16:00:00+00:00,5048.0,17876.75,38842.0,2052.5,5048.0,17877.25,2052.5,38842.0
2024-02-16 17:00:00+00:00,5044.0,17857.25,38834.0,2053.300048828125,5044.0,17857.25,2053.300048828125,38834.0
2024-02-16 18:00:00+00:00,5049.5,17875.0,38875.0,2054.0,5049.5,17875.5,2054.0,38876.0
2024-02-16 19:00:00+00:00,5031.25,17790.75,38744.0,2047.800048828125,5031.25,17790.25,2047.9000244140625,38745.0
2024-02-16 20:00:00+00:00,5020.5,17747.0,38698.0,2039.0,5020.5,17747.25,2038.800048828125,38698.0
2024-02-16 21:00:00+00:00,5014.5,17721.5,38657.0,2037.0999755859375,5014.5,17721.25,2037.800048828125,38660.0
2024-02-18 23:00:00+00:00,5024.5,17777.0,38713.0,2041.5,5024.25,17777.5,2041.9000244140625,38712.0
2024-02-19 00:00:00+00:00,5027.5,17794.0,38732.0,2043.0999755859375,5027.25,17793.5,2043.0999755859375,38732.0
2024-02-19 01:00:00+00:00,5022.25,17768.75,38719.0,2037.800048828125,5022.25,17767.75,2037.9000244140625,38719.0
2024-02-19 02:00:00+00:00,5022.25,17766.0,38713.0,2037.4000244140625,5022.5,17766.75,2037.4000244140625,38712.0
2024-02-19 03:00:00+00:00,5022.25,17768.5,38707.0,2035.800048828125,5022.25,17768.75,2036.0999755859375,38706.0
2024-02-19 04:00:00+00:00,5024.0,17779.0,38719.0,2037.0999755859375,5024.0,17779.25,2036.800048828125,38718.0
2024-02-20 05:00:00+00:00,5006.0,17685.25,38590.0,2023.4000244140625,5005.75,17685.5,2023.4000244140625,38588.0
2024-02-20 06:00:00+00:00,5007.75,17705.5,38599.0,2023.199951171875,5008.25,17705.0,2023.199951171875,38598.0
2024-02-20 07:00:00+00:00,5010.5,17715.75,38608.0,2026.699951171875,5010.5,17715.75,2026.800048828125,38609.0
2024-02-20 08:00:00+00:00,5007.5,17675.0,38621.0,2023.5,5007.5,17675.0,2023.5999755859375,38621.0
2024-02-20 09:00:00+00:00,5005.0,17664.75,38639.0,2025.699951171875,5005.25,17665.5,2025.5999755859375,38639.0
2024-02-20 10:00:00+00:00,4999.75,17628.0,38625.0,2024.5,4999.5,17628.75,2024.0999755859375,38626.0
2024-02-20 11:00:00+00:00,5004.0,17654.0,38580.0,2026.699951171875,5003.75,17654.25,2026.5999755859375,38579.0
2024-02-20 12:00:00+00:00,5003.75,17675.75,38564.0,2023.199951171875,5003.75,17675.0,2023.300048828125,38564.0
2024-02-20 13:00:00+00:00,5002.5,17673.0,38570.0,2021.199951171875,5002.5,17673.25,2021.5,38568.0
2024-02-20 14:00:00+00:00,4991.25,17562.0,38683.0,2014.0999755859375,4991.5,17562.75,2014.300048828125,38682.0
2024-02-20 15:00:00+00:00,4994.75,17574.25,38720.0,2017.0999755859375,4994.5,17574.25,2017.4000244140625,38721.0
2024-02-20 16:00:00+00:00,4981.75,17506.0,38608.0,2009.5999755859375,4981.75,17506.0,2009.5999755859375,38610.0
2024-02-20 17:00:00+00:00,4979.25,17503.5,38598.0,2007.5999755859375,4979.0,17503.75,2007.5,38597.0
2024-02-20 18:00:00+00:00,4983.5,17531.5,38638.0,2008.0,4983.5,17531.75,2007.9000244140625,38638.0
2024-02-20 19:00:00+00:00,4991.75,17570.0,38670.0,2008.699951171875,4991.75,17570.0,2008.5999755859375,38671.0
2024-02-20 20:00:00+00:00,4992.5,17612.25,38650.0,2010.5,4992.75,17612.25,2010.5,38648.0
2024-02-20 21:00:00+00:00,4989.75,17582.5,38672.0,2013.0999755859375,4989.5,17582.75,2013.199951171875,38670.0
2024-02-20 22:00:00+00:00,4989.5,,,,,,,38671.0
2024-02-20 23:00:00+00:00,4988.5,17568.25,38635.0,2011.4000244140625,4988.25,17568.25,2011.5999755859375,38633.0
2024-02-21 00:00:00+00:00,4985.0,17558.0,38616.0,2009.300048828125,4985.0,17557.5,2009.199951171875,38615.0
2024-02-21 01:00:00+00:00,4984.5,17563.5,38604.0,2009.699951171875,4984.5,17563.0,2009.9000244140625,38603.0
2024-02-21 02:00:00+00:00,4983.25,17554.25,38596.0,2008.5999755859375,4983.25,17554.0,2008.4000244140625,38596.0
2024-02-21 03:00:00+00:00,4984.5,17560.25,38599.0,2009.5,4984.5,17560.25,2009.4000244140625,38598.0
2024-02-21 04:00:00+00:00,4984.75,17554.75,38601.0,2010.300048828125,4984.75,17555.0,2010.0999755859375,38601.0
2024-02-21 05:00:00+00:00,4985.75,17561.5,38601.0,2011.0999755859375,4985.5,17561.75,2011.0999755859375,38601.0
2024-02-21 06:00:00+00:00,4989.25,17571.0,38629.0,2012.300048828125,4989.0,17570.75,2012.300048828125,38630.0
2024-02-21 07:00:00+00:00,4986.5,17576.25,38599.0,2012.5,4986.5,17576.5,2012.4000244140625,38599.0
2024-02-21 08:00:00+00:00,4976.5,17519.0,38534.0,2001.800048828125,4976.5,17518.75,2002.4000244140625,38533.0
2024-02-21 09:00:00+00:00,4980.0,17531.75,38561.0,2003.5999755859375,4980.0,17531.75,2003.5999755859375,38561.0
2024-02-21 10:00:00+00:00,4982.5,17543.0,38577.0,2005.5,4982.5,17543.0,2006.0,38581.0
2024-02-21 11:00:00+00:00,4980.75,17528.5,38575.0,2004.300048828125,4980.5,17528.75,2004.199951171875,38574.0
2024-02-21 12:00:00+00:00,4975.5,17487.75,38562.0,1999.5999755859375,4975.5,17488.0,1999.800048828125,38562.0
2024-02-21 13:00:00+00:00,4978.5,17505.0,38567.0,2002.300048828125,4978.25,17504.5,2002.0999755859375,38568.0
2024-02-21 14:00:00+00:00,4976.75,17473.0,38517.0,2000.5,4976.5,17473.25,2000.4000244140625,38516.0
2024-02-21 15:00:00+00:00,4976.75,17469.25,38542.0,1998.5999755859375,4976.75,17469.25,1998.5999755859375,38538.0
2024-02-21 16:00:00+00:00,4983.75,17506.0,38572.0,1996.800048828125,4983.5,17506.25,1996.699951171875,38572.0
2024-02-21 17:00:00+00:00,4979.25,17478.25,38575.0,1996.4000244140625,4979.5,17478.25,1996.5,38574.0
2024-02-21 18:00:00+00:00,4977.0,17452.25,38576.0,1997.9000244140625,4977.25,17453.5,1997.800048828125,38578.0
2024-02-21 19:00:00+00:00,4969.75,17405.5,38504.0,1990.800048828125,4969.75,17405.75,1990.9000244140625,38504.0
2024-02-21 20:00:00+00:00,4995.75,17537.0,38673.0,2000.9000244140625,4995.75,17536.75,2000.800048828125,38673.0
2024-02-21 21:00:00+00:00,5018.75,17710.0,38636.0,2001.800048828125,5019.0,17710.0,2003.199951171875,38631.0
2024-02-21 23:00:00+00:00,5021.5,17703.5,38677.0,2005.5999755859375,5021.5,17704.0,2005.699951171875,38675.0
2024-02-22 00:00:00+00:00,5033.0,17771.25,38738.0,2014.0,5033.25,17771.0,2014.199951171875,38739.0
2024-02-22 01:00:00+00:00,5029.0,17769.25,38700.0,2009.0,5029.0,17769.5,2009.0,38701.0
2024-02-22 02:00:00+00:00,5032.25,17794.75,38708.0,2009.5999755859375,5032.0,17794.5,2009.9000244140625,38708.0
2024-02-22 03:00:00+00:00,5031.0,17785.25,38706.0,2008.4000244140625,5031.25,17785.75,2008.4000244140625,38704.0
2024-02-22 04:00:00+00:00,5033.25,17797.25,38723.0,2010.0,5033.5,17797.75,2009.800048828125,38723.0
2024-02-22 05:00:00+00:00,5033.25,17792.0,38727.0,2010.5999755859375,5033.25,17792.0,2010.5999755859375,38727.0
2024-02-22 06:00:00+00:00,5040.5,17827.75,38770.0,2013.5,5040.75,17828.0,2013.5999755859375,38770.0
2024-02-22 07:00:00+00:00,5043.0,17840.0,38771.0,2014.300048828125,5043.0,17839.75,2014.4000244140625,38774.0
2024-02-22 08:00:00+00:00,5053.5,17886.75,38861.0,2016.0999755859375,5054.25,17892.0,2016.0,38859.0
2024-02-22 09:00:00+00:00,5051.5,17884.0,38760.0,2009.300048828125,5051.5,17884.0,2009.5999755859375,38760.0
2024-02-22 10:00:00+00:00,5056.75,17888.5,38799.0,2011.0,5056.75,17888.75,2011.4000244140625,38797.0
2024-02-22 11:00:00+00:00,5061.0,17909.25,38814.0,2012.800048828125,5061.25,17909.5,2013.0,38814.0
2024-02-22 12:00:00+00:00,5058.5,17888.0,38823.0,2008.800048828125,5058.5,17888.25,2008.800048828125,38821.0
2024-02-22 13:00:00+00:00,5064.25,17897.5,38882.0,2004.5999755859375,5064.5,17897.25,2004.699951171875,38882.0
2024-02-22 14:00:00+00:00,5072.25,17922.25,39023.0,2010.699951171875,5072.0,17922.0,2010.699951171875,39022.0
2024-02-22 15:00:00+00:00,5069.75,17914.0,38894.0,2005.9000244140625,5069.75,17913.5,2005.9000244140625,38894.0
2024-02-22 16:00:00+00:00,5075.0,17951.5,38918.0,2012.300048828125,5075.0,17952.0,2012.300048828125,38921.0
2024-02-22 17:00:00+00:00,5087.0,18018.25,39016.0,2019.5999755859375,5087.0,18018.5,2019.5999755859375,39014.0
